DATE,PM2.5,PM10,CO2,HCHO
2022-11-04 18:05:49,1,1,532,0.030
2022-11-04 18:06:48,1,2,529,0.028
2022-11-04 18:07:48,1,2,532,0.028
2022-11-04 18:08:48,1,2,534,0.027
2022-11-04 18:09:48,1,2,549,0.031
2022-11-04 18:10:49,1,2,565,0.035
2022-11-04 18:11:49,0,1,569,0.037
2022-11-04 18:12:49,0,1,572,0.035
2022-11-04 18:13:48,0,1,577,0.039
2022-11-04 18:14:48,1,1,571,0.037
2022-11-04 18:15:48,0,1,568,0.038
2022-11-04 18:16:49,1,1,564,0.041
2022-11-04 18:17:49,1,1,552,0.034
2022-11-04 18:18:49,0,1,546,0.037
2022-11-04 18:19:48,0,1,552,0.045
2022-11-04 18:20:48,1,1,560,0.048
2022-11-04 18:21:48,1,1,556,0.044
2022-11-04 18:22:49,0,1,545,0.044
2022-11-04 18:23:49,0,1,533,0.042
2022-11-04 18:24:49,0,1,511,0.040
2022-11-04 18:25:48,0,1,505,0.041
2022-11-04 18:26:48,0,1,504,0.043
2022-11-04 18:27:48,0,1,502,0.041
2022-11-04 18:28:48,0,1,502,0.042
2022-11-04 18:29:48,0,0,504,0.042
2022-11-04 18:30:49,0,1,506,0.042
2022-11-04 18:31:49,0,1,501,0.040
2022-11-04 18:32:49,0,1,494,0.039
2022-11-04 18:33:49,1,1,495,0.040
2022-11-04 18:34:48,1,1,496,0.039
2022-11-04 18:35:48,0,1,497,0.041
2022-11-04 18:36:48,0,1,501,0.042
2022-11-04 18:37:49,1,1,503,0.041
2022-11-04 18:38:49,0,1,501,0.042
2022-11-04 18:39:49,1,1,501,0.044
2022-11-04 18:40:49,1,1,506,0.047
2022-11-04 18:41:48,1,1,501,0.045
2022-11-04 18:42:48,1,1,489,0.041
2022-11-04 18:43:48,0,1,480,0.040
2022-11-04 18:44:49,1,1,481,0.041
2022-11-04 18:45:49,1,1,484,0.040
2022-11-04 18:46:49,1,1,495,0.041
2022-11-04 18:47:49,0,1,511,0.045
2022-11-04 18:48:49,1,2,524,0.048
2022-11-04 18:49:48,1,1,525,0.045
2022-11-04 18:50:48,1,1,522,0.047
2022-11-04 18:51:48,1,2,531,0.055
2022-11-04 18:52:49,1,1,513,0.047
2022-11-04 18:53:49,1,2,494,0.038
2022-11-04 18:54:49,1,2,486,0.036
2022-11-04 18:55:49,1,2,499,0.042
2022-11-04 18:56:48,1,1,645,0.055
2022-11-04 18:57:48,0,1,599,0.052
2022-11-04 18:58:48,1,1,566,0.049
2022-11-04 18:59:49,0,0,560,0.049
2022-11-04 19:00:49,0,1,550,0.047
2022-11-04 19:01:49,0,0,533,0.045
2022-11-04 19:02:49,0,0,522,0.045
2022-11-04 19:03:49,0,0,514,0.045
2022-11-04 19:04:48,0,0,508,0.045
2022-11-04 19:05:48,1,1,496,0.044
2022-11-04 19:06:49,1,1,487,0.041
2022-11-04 19:07:49,0,0,479,0.037
2022-11-04 19:08:49,0,0,477,0.037
2022-11-04 19:09:49,0,1,478,0.037
2022-11-04 19:10:49,0,1,480,0.036
2022-11-04 19:11:49,1,1,483,0.036
2022-11-04 19:12:48,1,1,485,0.037
2022-11-04 19:13:48,1,1,489,0.037
2022-11-04 19:14:49,1,1,491,0.037
2022-11-04 19:15:49,0,1,494,0.040
2022-11-04 19:16:49,1,2,511,0.044
2022-11-04 19:17:49,1,2,523,0.043
2022-11-04 19:18:49,1,2,519,0.042
2022-11-04 19:19:48,1,1,515,0.041
2022-11-04 19:20:48,1,2,515,0.042
2022-11-04 19:21:49,1,1,514,0.041
2022-11-04 19:22:49,1,1,514,0.041
2022-11-04 19:23:49,1,1,514,0.040
2022-11-04 19:24:49,1,1,514,0.039
2022-11-04 19:25:49,1,2,514,0.039
2022-11-04 19:26:49,1,1,514,0.039
2022-11-04 19:27:48,0,1,514,0.037
2022-11-04 19:28:49,0,1,514,0.037
2022-11-04 19:29:49,0,1,514,0.037
2022-11-04 19:30:49,0,1,513,0.036
2022-11-04 19:31:49,1,1,511,0.035
2022-11-04 19:32:49,0,1,511,0.035
2022-11-04 19:33:49,1,2,659,0.042
2022-11-04 19:34:48,1,1,649,0.039
2022-11-04 19:35:49,1,1,596,0.038
2022-11-04 19:36:49,0,0,566,0.037
2022-11-04 19:37:49,0,1,553,0.037
2022-11-04 19:38:49,0,1,544,0.037
2022-11-04 19:39:49,1,2,537,0.035
2022-11-04 19:40:49,1,2,532,0.035
2022-11-04 19:41:49,1,2,530,0.034
2022-11-04 19:42:48,1,2,529,0.035
2022-11-04 19:43:49,1,1,527,0.035
2022-11-04 19:44:49,1,1,527,0.035
2022-11-04 19:45:49,1,1,526,0.035
2022-11-04 19:46:49,1,2,523,0.033
2022-11-04 19:47:49,1,1,525,0.034
2022-11-04 19:48:49,1,2,521,0.035
2022-11-04 19:49:48,1,2,518,0.033
2022-11-04 19:50:49,1,1,523,0.034
2022-11-04 19:51:49,2,4,541,0.037
2022-11-04 19:52:49,1,2,542,0.036
2022-11-04 19:53:49,1,2,537,0.033
2022-11-04 19:54:49,1,1,528,0.033
2022-11-04 19:55:49,1,2,526,0.032
2022-11-04 19:56:49,1,2,522,0.032
2022-11-04 19:57:49,1,1,522,0.033
2022-11-04 19:58:49,3,5,522,0.034
2022-11-04 19:59:49,1,1,491,0.033
2022-11-04 20:00:49,0,1,616,0.035
2022-11-04 20:01:49,0,1,669,0.037
2022-11-04 20:02:49,0,1,1240,0.043
2022-11-04 20:03:49,0,0,1309,0.048
2022-11-04 20:04:49,0,0,1305,0.047
2022-11-04 20:05:49,1,2,2290,0.053
2022-11-04 20:06:49,1,2,747,0.041
2022-11-04 20:07:49,1,2,450,0.030
2022-11-04 20:08:49,1,2,430,0.029
2022-11-04 20:09:49,2,3,429,0.030
2022-11-04 20:10:49,1,2,433,0.031
2022-11-04 20:11:50,1,2,436,0.030
2022-11-04 20:12:49,2,4,439,0.030
2022-11-04 20:13:49,1,2,449,0.031
2022-11-04 20:14:49,1,2,456,0.033
2022-11-04 20:15:49,1,2,455,0.031
2022-11-04 20:16:49,1,2,455,0.031
2022-11-04 20:17:49,1,2,455,0.032
2022-11-04 20:18:49,1,2,457,0.031
2022-11-04 20:19:49,1,2,464,0.031
