DATE,PM2.5,PM10,CO2,HCHO
2022-09-22 06:57:00,1,1,555,0.024
2022-09-22 06:58:00,0,1,567,0.024
2022-09-22 06:59:00,0,1,579,0.024
2022-09-22 07:00:01,0,1,549,0.024
2022-09-22 07:01:01,0,1,550,0.023
2022-09-22 07:02:01,1,1,583,0.023
2022-09-22 07:03:00,0,1,569,0.023
2022-09-22 07:04:00,1,1,544,0.023
2022-09-22 07:05:00,1,1,524,0.023
2022-09-22 07:06:01,1,1,514,0.023
2022-09-22 07:07:01,1,1,529,0.023
2022-09-22 07:08:01,0,0,521,0.022
2022-09-22 07:09:00,0,1,540,0.022
2022-09-22 07:10:00,1,1,530,0.022
2022-09-22 07:11:00,1,1,544,0.022
2022-09-22 07:12:01,1,1,528,0.022
2022-09-22 07:13:01,0,1,510,0.022
2022-09-22 07:14:01,0,1,528,0.022
2022-09-22 07:15:00,1,1,534,0.022
2022-09-22 07:16:00,1,2,531,0.022
2022-09-22 07:17:01,1,2,510,0.022
2022-09-22 07:18:01,1,2,499,0.022
2022-09-22 07:19:01,1,2,494,0.021
2022-09-22 07:20:01,1,1,495,0.022
2022-09-22 07:21:00,1,2,500,0.021
2022-09-22 07:22:00,1,2,499,0.021
2022-09-22 07:23:01,1,1,498,0.021
2022-09-22 07:24:01,1,2,498,0.021
2022-09-22 07:25:01,1,2,557,0.021
2022-09-22 07:26:01,1,2,501,0.021
2022-09-22 07:27:00,1,2,498,0.021
2022-09-22 07:28:00,1,2,495,0.020
2022-09-22 07:29:01,1,1,500,0.021
2022-09-22 07:30:01,1,1,508,0.021
2022-09-22 07:31:01,1,1,536,0.021
2022-09-22 07:32:01,0,1,535,0.021
2022-09-22 07:33:00,0,1,535,0.021
2022-09-22 07:34:00,0,1,539,0.021
2022-09-22 07:35:01,0,0,541,0.021
2022-09-22 07:36:01,0,1,546,0.021
2022-09-22 07:37:01,0,0,548,0.021
2022-09-22 07:38:01,0,1,553,0.021
2022-09-22 07:39:00,0,1,558,0.021
2022-09-22 07:40:00,1,1,562,0.020
2022-09-22 07:41:01,0,1,564,0.020
2022-09-22 07:42:01,0,1,568,0.020
2022-09-22 07:43:01,0,1,570,0.020
2022-09-22 07:44:01,0,1,574,0.020
2022-09-22 07:45:00,0,0,577,0.020
2022-09-22 07:46:00,0,0,581,0.020
2022-09-22 07:47:01,0,1,584,0.020
2022-09-22 07:48:01,1,1,585,0.019
2022-09-22 07:49:01,0,1,587,0.020
2022-09-22 07:50:01,0,0,592,0.019
2022-09-22 07:51:00,0,0,594,0.019
2022-09-22 07:52:00,0,1,595,0.019
2022-09-22 07:53:01,0,0,594,0.019
2022-09-22 07:54:01,0,0,597,0.019
2022-09-22 07:55:01,0,1,597,0.019
2022-09-22 07:56:01,0,0,601,0.019
2022-09-22 07:57:00,0,0,607,0.019
2022-09-22 07:58:01,0,0,612,0.019
2022-09-22 07:59:02,0,1,620,0.019
2022-09-22 08:00:02,0,0,619,0.019
2022-09-22 08:01:02,0,0,620,0.019
2022-09-22 08:02:02,0,0,620,0.019
2022-09-22 08:03:02,0,0,620,0.019
2022-09-22 08:04:02,0,0,620,0.020
2022-09-22 08:05:02,0,0,621,0.019
2022-09-22 08:06:02,0,0,621,0.018
2022-09-22 08:07:02,0,0,621,0.018
2022-09-22 08:08:02,0,0,624,0.018
2022-09-22 08:09:01,0,0,623,0.018
2022-09-22 08:10:01,0,0,623,0.018
2022-09-22 08:11:02,0,0,623,0.018
2022-09-22 08:12:02,0,1,748,0.019
2022-09-22 08:13:02,0,0,754,0.019
2022-09-22 08:14:02,0,0,642,0.018
2022-09-22 08:15:02,0,0,629,0.018
2022-09-22 08:16:02,0,0,626,0.018
2022-09-22 08:17:02,0,0,625,0.018
2022-09-22 08:18:02,0,0,624,0.018
2022-09-22 08:19:01,0,0,623,0.018
2022-09-22 08:20:02,0,0,623,0.018
2022-09-22 08:21:02,0,0,623,0.018
2022-09-22 08:22:02,0,0,623,0.030
2022-09-22 08:23:02,0,0,624,0.042
2022-09-22 08:24:02,0,1,627,0.033
2022-09-22 08:25:02,0,0,632,0.031
2022-09-22 08:26:02,0,0,634,0.026
2022-09-22 08:27:02,0,1,632,0.022
2022-09-22 08:28:02,0,1,634,0.020
2022-09-22 08:29:02,0,0,676,0.018
2022-09-22 08:30:02,0,1,642,0.018
2022-09-22 08:31:02,0,0,634,0.017
2022-09-22 08:32:02,0,0,631,0.016
2022-09-22 08:33:02,0,0,625,0.017
2022-09-22 08:34:02,0,0,620,0.016
2022-09-22 08:35:02,0,1,615,0.017
2022-09-22 08:36:02,0,1,614,0.017
2022-09-22 08:37:02,0,1,614,0.016
2022-09-22 08:38:02,0,1,614,0.016
2022-09-22 08:39:02,0,1,613,0.016
2022-09-22 08:40:02,0,1,614,0.016
2022-09-22 08:41:03,0,0,611,0.016
2022-09-22 08:42:02,0,0,609,0.016
2022-09-22 08:43:02,0,1,609,0.016
2022-09-22 08:44:02,1,1,614,0.016
2022-09-22 08:45:02,0,0,612,0.016
2022-09-22 08:46:02,0,1,606,0.017
2022-09-22 08:47:02,0,1,617,0.015
2022-09-22 08:48:03,0,1,620,0.015
2022-09-22 08:49:02,0,1,625,0.015
2022-09-22 08:50:02,0,0,615,0.016
2022-09-22 08:51:02,0,1,611,0.016
2022-09-22 08:52:02,1,1,592,0.017
2022-09-22 08:53:02,0,1,595,0.016
2022-09-22 08:54:02,1,2,583,0.016
2022-09-22 08:55:02,0,1,613,0.015
2022-09-22 08:56:03,0,1,636,0.016
2022-09-22 08:57:02,0,0,742,0.016
2022-09-22 08:58:02,0,0,629,0.016
2022-09-22 08:59:02,0,0,658,0.016
2022-09-22 09:00:02,0,1,622,0.016
2022-09-22 09:01:02,1,1,605,0.018
2022-09-22 09:02:02,0,1,602,0.015
2022-09-22 09:03:03,0,1,622,0.015
2022-09-22 09:04:02,0,1,618,0.016
2022-09-22 09:05:02,0,1,615,0.016
2022-09-22 09:06:02,0,1,688,0.016
2022-09-22 09:07:02,0,1,607,0.016
2022-09-22 09:08:02,0,1,687,0.015
2022-09-22 09:09:02,0,0,623,0.015
2022-09-22 09:10:03,0,0,607,0.015
2022-09-22 09:11:03,0,0,606,0.016
2022-09-22 09:12:02,0,0,605,0.015
2022-09-22 09:13:02,0,0,614,0.015
2022-09-22 09:14:02,0,0,619,0.015
2022-09-22 09:15:02,0,1,658,0.016
2022-09-22 09:16:02,0,1,615,0.018
2022-09-22 09:17:03,0,0,613,0.015
2022-09-22 09:18:03,0,0,615,0.015
2022-09-22 09:19:02,0,1,647,0.015
2022-09-22 09:20:02,0,0,657,0.015
2022-09-22 09:21:02,0,0,631,0.015
2022-09-22 09:22:02,0,0,623,0.015
2022-09-22 09:23:02,0,0,650,0.017
2022-09-22 09:24:03,0,1,639,0.022
2022-09-22 09:25:04,0,0,632,0.017
2022-09-22 09:26:04,0,0,635,0.017
2022-09-22 09:27:03,0,0,639,0.017
2022-09-22 09:28:03,0,0,633,0.017
2022-09-22 09:29:03,0,0,627,0.015
2022-09-22 09:30:03,0,0,652,0.016
2022-09-22 09:31:03,0,0,635,0.016
2022-09-22 09:32:04,0,0,658,0.016
2022-09-22 09:33:04,0,0,657,0.015
2022-09-22 09:34:03,0,0,626,0.016
2022-09-22 09:35:03,0,0,632,0.016
2022-09-22 09:36:03,0,0,615,0.015
2022-09-22 09:37:03,0,0,599,0.016
2022-09-22 09:38:03,0,0,595,0.015
2022-09-22 09:39:04,0,0,592,0.016
2022-09-22 09:40:04,0,0,587,0.015
2022-09-22 09:41:04,0,0,582,0.016
2022-09-22 09:42:03,0,0,582,0.015
2022-09-22 09:43:03,0,0,582,0.015
2022-09-22 09:44:03,0,0,584,0.016
2022-09-22 09:45:03,0,0,587,0.016
2022-09-22 09:46:04,0,0,613,0.016
2022-09-22 09:47:04,0,0,611,0.015
2022-09-22 09:48:04,0,0,605,0.015
2022-09-22 09:49:03,0,0,619,0.016
2022-09-22 09:50:03,0,0,614,0.015
2022-09-22 09:51:03,0,0,607,0.015
2022-09-22 09:52:03,0,0,604,0.015
2022-09-22 09:53:04,0,0,608,0.015
2022-09-22 09:54:04,0,0,611,0.015
2022-09-22 09:55:04,0,0,611,0.015
2022-09-22 09:56:04,0,0,609,0.015
2022-09-22 09:57:03,0,0,609,0.015
2022-09-22 09:58:03,0,0,609,0.015
2022-09-22 09:59:03,0,0,629,0.015
2022-09-22 10:00:03,0,0,657,0.015
2022-09-22 10:01:04,0,0,640,0.015
2022-09-22 10:02:04,0,0,632,0.015
2022-09-22 10:03:04,0,0,612,0.015
2022-09-22 10:04:03,0,0,637,0.015
2022-09-22 10:05:03,0,0,632,0.015
2022-09-22 10:06:03,0,0,620,0.015
2022-09-22 10:07:03,0,0,613,0.015
2022-09-22 10:08:03,0,0,609,0.015
2022-09-22 10:09:04,0,0,608,0.015
2022-09-22 10:10:04,0,0,612,0.015
2022-09-22 10:11:04,0,0,662,0.015
2022-09-22 10:12:04,0,0,679,0.014
2022-09-22 10:13:03,0,0,652,0.015
2022-09-22 10:14:03,0,0,702,0.015
2022-09-22 10:15:03,0,0,623,0.015
2022-09-22 10:16:04,0,0,674,0.015
2022-09-22 10:17:04,0,0,625,0.016
2022-09-22 10:18:04,0,1,631,0.014
2022-09-22 10:19:04,0,0,715,0.014
2022-09-22 10:20:04,0,0,634,0.014
2022-09-22 10:21:03,0,0,621,0.014
2022-09-22 10:22:03,0,0,625,0.014
2022-09-22 10:23:04,0,0,626,0.014
2022-09-22 10:24:04,0,0,613,0.014
2022-09-22 10:25:04,0,0,607,0.014
2022-09-22 10:26:04,0,0,591,0.014
2022-09-22 10:27:04,0,0,586,0.014
2022-09-22 10:28:03,0,0,581,0.014
2022-09-22 10:29:03,0,0,580,0.014
2022-09-22 10:30:03,0,1,591,0.014
2022-09-22 10:31:04,0,0,581,0.013
2022-09-22 10:32:04,0,0,570,0.013
2022-09-22 10:33:04,0,0,562,0.013
2022-09-22 10:34:04,0,0,558,0.014
2022-09-22 10:35:04,0,1,575,0.014
2022-09-22 10:36:03,0,0,573,0.014
2022-09-22 10:37:03,0,0,563,0.014
2022-09-22 10:38:04,0,0,582,0.014
2022-09-22 10:39:04,0,0,582,0.014
2022-09-22 10:40:04,0,0,572,0.014
2022-09-22 10:41:04,0,0,568,0.014
2022-09-22 10:42:04,0,0,580,0.014
2022-09-22 10:43:03,0,0,576,0.014
2022-09-22 10:44:03,0,0,578,0.015
2022-09-22 10:45:04,0,0,567,0.014
2022-09-22 10:46:04,0,0,659,0.015
2022-09-22 10:47:04,0,0,572,0.014
2022-09-22 10:48:04,0,0,573,0.015
2022-09-22 10:49:04,0,0,558,0.015
2022-09-22 10:50:04,0,1,555,0.013
2022-09-22 10:51:03,0,0,553,0.013
2022-09-22 10:52:04,0,1,555,0.014
2022-09-22 10:53:05,0,0,575,0.015
2022-09-22 10:54:05,0,1,577,0.013
2022-09-22 10:55:05,0,0,564,0.015
2022-09-22 10:56:05,0,0,583,0.013
2022-09-22 10:57:05,0,0,646,0.014
2022-09-22 10:58:04,0,0,594,0.014
2022-09-22 10:59:04,0,0,576,0.013
2022-09-22 11:00:05,0,0,569,0.013
2022-09-22 11:01:05,0,0,562,0.013
2022-09-22 11:02:05,0,0,556,0.013
2022-09-22 11:03:05,0,0,552,0.013
2022-09-22 11:04:05,0,0,548,0.013
2022-09-22 11:05:05,0,0,546,0.013
2022-09-22 11:06:04,0,0,555,0.014
2022-09-22 11:07:05,0,0,554,0.013
2022-09-22 11:08:05,0,0,553,0.013
2022-09-22 11:09:05,0,0,548,0.013
2022-09-22 11:10:05,0,0,545,0.013
2022-09-22 11:11:05,0,0,544,0.013
2022-09-22 11:12:05,0,0,545,0.013
2022-09-22 11:13:04,0,0,548,0.013
2022-09-22 11:14:05,0,0,552,0.013
2022-09-22 11:15:05,0,0,556,0.013
2022-09-22 11:16:05,0,0,557,0.013
2022-09-22 11:17:05,0,0,557,0.013
2022-09-22 11:18:05,0,0,562,0.013
2022-09-22 11:19:05,0,0,563,0.013
2022-09-22 11:20:05,0,0,565,0.013
2022-09-22 11:21:05,0,0,570,0.013
2022-09-22 11:22:05,0,0,573,0.013
2022-09-22 11:23:05,0,1,678,0.014
2022-09-22 11:24:05,0,0,624,0.012
2022-09-22 11:25:05,0,0,605,0.012
2022-09-22 11:26:05,0,0,603,0.013
2022-09-22 11:27:05,0,0,607,0.013
2022-09-22 11:28:04,0,0,608,0.013
2022-09-22 11:29:05,0,0,613,0.013
2022-09-22 11:30:05,0,0,611,0.013
2022-09-22 11:31:05,0,0,612,0.013
2022-09-22 11:32:05,0,0,613,0.013
2022-09-22 11:33:05,0,0,615,0.013
2022-09-22 11:34:05,0,0,618,0.013
2022-09-22 11:35:05,0,0,714,0.014
2022-09-22 11:36:05,0,0,665,0.013
2022-09-22 11:37:05,0,0,631,0.014
2022-09-22 11:38:05,0,0,629,0.013
2022-09-22 11:39:05,0,0,635,0.013
2022-09-22 11:40:05,0,0,650,0.014
2022-09-22 11:41:05,0,0,760,0.014
2022-09-22 11:42:05,0,0,652,0.013
2022-09-22 11:43:05,0,0,666,0.013
2022-09-22 11:44:05,0,0,689,0.013
2022-09-22 11:45:05,0,0,658,0.013
2022-09-22 11:46:05,0,0,665,0.013
2022-09-22 11:47:05,0,0,665,0.013
2022-09-22 11:48:05,0,1,669,0.013
2022-09-22 11:49:05,0,0,672,0.013
2022-09-22 11:50:06,0,0,672,0.013
2022-09-22 11:51:05,0,0,672,0.013
2022-09-22 11:52:05,0,0,759,0.014
2022-09-22 11:53:05,0,0,692,0.013
2022-09-22 11:54:05,0,0,688,0.013
2022-09-22 11:55:05,0,0,687,0.013
2022-09-22 11:56:05,0,0,685,0.012
2022-09-22 11:57:05,0,0,686,0.013
2022-09-22 11:58:06,0,0,689,0.013
2022-09-22 11:59:05,0,0,688,0.013
2022-09-22 12:00:05,0,0,688,0.013
2022-09-22 12:01:05,0,0,692,0.013
2022-09-22 12:02:05,0,0,720,0.013
2022-09-22 12:03:05,0,0,705,0.013
2022-09-22 12:04:05,0,1,694,0.013
2022-09-22 12:05:05,0,0,693,0.013
2022-09-22 12:06:06,0,0,692,0.013
2022-09-22 12:07:06,0,0,694,0.013
2022-09-22 12:08:05,0,0,694,0.013
2022-09-22 12:09:05,0,0,683,0.012
2022-09-22 12:10:05,0,0,668,0.012
2022-09-22 12:11:05,0,0,694,0.012
2022-09-22 12:12:05,0,1,684,0.012
2022-09-22 12:13:06,0,0,680,0.013
2022-09-22 12:14:06,0,0,711,0.012
2022-09-22 12:15:05,0,0,707,0.012
2022-09-22 12:16:05,0,0,667,0.012
2022-09-22 12:17:05,0,1,645,0.012
2022-09-22 12:18:05,0,1,635,0.011
2022-09-22 12:19:05,0,0,651,0.012
2022-09-22 12:20:05,0,1,640,0.012
2022-09-22 12:21:06,0,0,801,0.013
2022-09-22 12:22:06,0,0,650,0.012
2022-09-22 12:23:05,0,0,647,0.012
2022-09-22 12:24:05,0,0,647,0.012
2022-09-22 12:25:05,0,0,661,0.013
2022-09-22 12:26:05,0,0,659,0.012
2022-09-22 12:27:05,0,0,744,0.013
2022-09-22 12:28:06,0,0,657,0.012
2022-09-22 12:29:06,0,0,641,0.012
2022-09-22 12:30:05,0,0,663,0.012
2022-09-22 12:31:05,0,0,666,0.013
2022-09-22 12:32:05,0,0,639,0.012
2022-09-22 12:33:05,0,0,624,0.012
2022-09-22 12:34:05,0,0,605,0.011
2022-09-22 12:35:06,0,0,597,0.011
2022-09-22 12:36:06,0,0,594,0.012
2022-09-22 12:37:06,0,1,597,0.012
2022-09-22 12:38:05,0,1,599,0.011
2022-09-22 12:39:05,0,1,596,0.010
2022-09-22 12:40:05,0,1,671,0.012
2022-09-22 12:41:05,0,1,608,0.012
2022-09-22 12:42:06,0,0,640,0.011
2022-09-22 12:43:06,0,1,583,0.011
2022-09-22 12:44:06,0,1,583,0.011
2022-09-22 12:45:05,0,0,592,0.012
2022-09-22 12:46:05,0,0,590,0.012
2022-09-22 12:47:05,0,1,589,0.012
2022-09-22 12:48:05,0,0,588,0.011
2022-09-22 12:49:05,0,0,661,0.012
2022-09-22 12:50:06,0,0,601,0.012
2022-09-22 12:51:06,0,0,599,0.012
2022-09-22 12:52:06,0,1,597,0.011
2022-09-22 12:53:05,0,0,598,0.011
2022-09-22 12:54:05,0,0,600,0.011
2022-09-22 12:55:05,0,0,604,0.012
2022-09-22 12:56:05,0,0,607,0.012
2022-09-22 12:57:06,0,0,610,0.012
2022-09-22 12:58:06,0,1,605,0.011
2022-09-22 12:59:06,0,0,613,0.011
2022-09-22 13:00:05,0,0,607,0.011
2022-09-22 13:01:05,0,0,608,0.012
2022-09-22 13:02:05,0,1,611,0.011
2022-09-22 13:03:05,0,0,614,0.011
2022-09-22 13:04:06,0,0,619,0.012
2022-09-22 13:05:06,0,0,619,0.012
2022-09-22 13:06:06,0,0,628,0.012
2022-09-22 13:07:06,0,0,630,0.012
2022-09-22 13:08:05,0,0,633,0.012
2022-09-22 13:09:05,0,0,640,0.012
2022-09-22 13:10:05,0,0,643,0.012
2022-09-22 13:11:06,0,0,641,0.012
2022-09-22 13:12:06,0,0,650,0.012
2022-09-22 13:13:06,0,0,725,0.013
2022-09-22 13:14:06,0,0,655,0.011
2022-09-22 13:15:06,0,0,650,0.012
2022-09-22 13:16:05,0,0,656,0.012
2022-09-22 13:17:05,0,0,669,0.012
2022-09-22 13:18:05,0,0,652,0.011
2022-09-22 13:19:06,0,0,651,0.012
2022-09-22 13:20:06,0,0,652,0.013
2022-09-22 13:21:06,0,0,646,0.011
2022-09-22 13:22:06,0,0,625,0.011
2022-09-22 13:23:05,0,0,625,0.011
2022-09-22 13:24:05,0,1,643,0.011
2022-09-22 13:25:05,0,0,641,0.011
2022-09-22 13:26:06,0,0,648,0.012
2022-09-22 13:27:06,0,0,648,0.011
2022-09-22 13:28:06,0,0,634,0.011
2022-09-22 13:29:06,0,0,652,0.011
2022-09-22 13:30:06,0,0,675,0.012
2022-09-22 13:31:05,0,1,661,0.011
2022-09-22 13:32:05,0,0,646,0.011
2022-09-22 13:33:06,0,0,656,0.012
2022-09-22 13:34:06,0,0,674,0.011
2022-09-22 13:35:06,0,0,598,0.010
2022-09-22 13:36:06,0,0,592,0.010
2022-09-22 13:37:06,0,0,593,0.011
2022-09-22 13:38:05,0,0,617,0.011
2022-09-22 13:39:05,0,0,604,0.011
2022-09-22 13:40:05,0,0,619,0.012
2022-09-22 13:41:06,0,0,610,0.012
2022-09-22 13:42:06,0,0,614,0.011
2022-09-22 13:43:06,0,0,621,0.011
2022-09-22 13:44:06,0,0,603,0.012
2022-09-22 13:45:06,0,0,640,0.013
2022-09-22 13:46:05,0,0,602,0.011
2022-09-22 13:47:05,0,0,664,0.013
2022-09-22 13:48:06,0,0,614,0.012
2022-09-22 13:49:06,0,0,624,0.011
2022-09-22 13:50:06,0,0,623,0.012
2022-09-22 13:51:06,0,0,602,0.012
2022-09-22 13:52:06,0,0,633,0.012
2022-09-22 13:53:06,0,0,599,0.012
2022-09-22 13:54:05,0,0,617,0.012
2022-09-22 13:55:06,0,0,610,0.012
2022-09-22 13:56:06,0,0,620,0.012
