DATE,PM2.5,PM10,CO2,HCHO
2023-07-17 20:42:14,10,15,994,0.041
2023-07-17 20:43:15,9,15,996,0.042
2023-07-17 20:44:15,9,15,1001,0.042
2023-07-17 20:45:15,9,14,1015,0.042
2023-07-17 20:46:15,9,13,1021,0.043
2023-07-17 20:47:15,9,15,1024,0.042
2023-07-17 20:48:15,8,13,1027,0.043
2023-07-17 20:49:14,9,15,1034,0.043
2023-07-17 20:50:15,9,15,1035,0.043
2023-07-17 20:51:15,10,15,1037,0.043
2023-07-17 20:52:15,8,13,1038,0.043
2023-07-17 20:53:15,7,11,1040,0.043
2023-07-17 20:54:15,9,15,1044,0.043
2023-07-17 20:55:15,8,14,1045,0.043
2023-07-17 20:56:14,8,13,1046,0.043
2023-07-17 20:57:14,8,12,1048,0.043
2023-07-17 20:58:15,8,13,1054,0.043
2023-07-17 20:59:15,7,12,1059,0.043
2023-07-17 21:00:15,8,12,1065,0.043
2023-07-17 21:01:15,8,12,1067,0.043
2023-07-17 21:02:15,8,12,1069,0.043
2023-07-17 21:03:15,8,12,1070,0.041
2023-07-17 21:04:14,7,11,1072,0.041
2023-07-17 21:05:15,7,11,1072,0.041
2023-07-17 21:06:15,7,12,1073,0.041
2023-07-17 21:07:15,7,11,1074,0.040
2023-07-17 21:08:15,7,11,1074,0.041
2023-07-17 21:09:15,6,10,1075,0.040
2023-07-17 21:10:15,8,13,1076,0.040
2023-07-17 21:11:15,8,13,1078,0.039
2023-07-17 21:12:15,8,13,1079,0.039
2023-07-17 21:13:15,7,11,1081,0.039
2023-07-17 21:14:15,8,11,1084,0.039
2023-07-17 21:15:15,7,11,1085,0.039
2023-07-17 21:16:15,7,11,1086,0.039
2023-07-17 21:17:15,6,10,1086,0.040
2023-07-17 21:18:15,7,11,1087,0.039
2023-07-17 21:19:15,6,9,1088,0.038
2023-07-17 21:20:15,6,10,1090,0.039
2023-07-17 21:21:15,7,12,1091,0.040
2023-07-17 21:22:15,7,11,1093,0.040
2023-07-17 21:23:15,7,10,1094,0.039
2023-07-17 21:24:15,7,10,1094,0.039
2023-07-17 21:25:15,6,10,1095,0.039
2023-07-17 21:26:16,6,10,1096,0.041
2023-07-17 21:27:16,6,9,1099,0.040
2023-07-17 21:28:16,7,10,1099,0.040
2023-07-17 21:29:16,7,11,1100,0.041
2023-07-17 21:30:16,7,11,1100,0.041
2023-07-17 21:31:16,6,10,1101,0.041
2023-07-17 21:32:16,6,9,1103,0.041
2023-07-17 21:33:16,6,10,1104,0.041
2023-07-17 21:34:16,6,10,1104,0.041
2023-07-17 21:35:16,6,10,1105,0.042
2023-07-17 21:36:16,6,8,1106,0.043
2023-07-17 21:37:16,6,10,1107,0.042
2023-07-17 21:38:16,6,10,1109,0.043
2023-07-17 21:39:16,6,10,1112,0.043
2023-07-17 21:40:16,7,11,1113,0.043
2023-07-17 21:41:17,6,8,1114,0.044
2023-07-17 21:42:16,6,10,1116,0.043
2023-07-17 21:43:16,6,9,1118,0.045
2023-07-17 21:44:16,7,11,1118,0.044
2023-07-17 21:45:16,7,12,1119,0.044
2023-07-17 21:46:16,7,10,1118,0.044
2023-07-17 21:47:16,6,9,1118,0.045
2023-07-17 21:48:17,6,11,1118,0.044
2023-07-17 21:49:16,7,10,1118,0.045
2023-07-17 21:50:16,6,9,1119,0.044
2023-07-17 21:51:16,7,10,1119,0.045
2023-07-17 21:52:16,7,11,1119,0.044
2023-07-17 21:53:16,6,9,1119,0.045
2023-07-17 21:54:16,6,9,1119,0.045
2023-07-17 21:55:17,6,10,1119,0.045
2023-07-17 21:56:17,6,10,1119,0.045
2023-07-17 21:57:16,6,9,1119,0.045
2023-07-17 21:58:16,6,10,1119,0.045
2023-07-17 21:59:16,7,11,1119,0.045
2023-07-17 22:00:16,7,10,1119,0.045
2023-07-17 22:01:16,6,10,1119,0.047
2023-07-17 22:02:16,6,11,1119,0.047
2023-07-17 22:03:17,6,10,1120,0.047
2023-07-17 22:04:16,5,9,1119,0.047
2023-07-17 22:05:16,6,9,1119,0.045
2023-07-17 22:06:16,6,10,1119,0.047
2023-07-17 22:07:16,6,10,1120,0.046
2023-07-17 22:08:16,6,10,1119,0.047
2023-07-17 22:09:16,6,10,1119,0.047
2023-07-17 22:10:17,6,10,1120,0.047
2023-07-17 22:11:17,6,9,1122,0.047
2023-07-17 22:12:16,6,9,1122,0.047
2023-07-17 22:13:16,6,9,1122,0.047
2023-07-17 22:14:16,6,11,1122,0.047
2023-07-17 22:15:16,6,10,1123,0.046
2023-07-17 22:16:16,6,11,1123,0.048
2023-07-17 22:17:17,6,10,1123,0.048
2023-07-17 22:18:17,6,10,1123,0.047
2023-07-17 22:19:16,6,9,1122,0.047
2023-07-17 22:20:16,7,10,1122,0.047
2023-07-17 22:21:16,6,10,1122,0.048
2023-07-17 22:22:16,6,10,1122,0.047
2023-07-17 22:23:16,6,9,1122,0.047
2023-07-17 22:24:17,6,8,1122,0.047
2023-07-17 22:25:17,6,10,1123,0.047
2023-07-17 22:26:17,6,10,1123,0.047
2023-07-17 22:27:16,7,12,1123,0.047
2023-07-17 22:28:16,6,10,1124,0.047
2023-07-17 22:29:16,6,10,1124,0.047
2023-07-17 22:30:16,6,9,1124,0.047
2023-07-17 22:31:16,6,9,1124,0.047
2023-07-17 22:32:17,6,9,1123,0.047
2023-07-17 22:33:17,6,10,1123,0.047
2023-07-17 22:34:17,7,10,1123,0.046
2023-07-17 22:35:16,6,9,1123,0.047
2023-07-17 22:36:16,6,9,1123,0.047
2023-07-17 22:37:16,5,9,1123,0.045
2023-07-17 22:38:16,6,9,1124,0.046
2023-07-17 22:39:16,6,9,1124,0.045
2023-07-17 22:40:17,6,9,1124,0.045
2023-07-17 22:41:17,5,8,1124,0.045
2023-07-17 22:42:17,5,9,1124,0.045
2023-07-17 22:43:16,5,9,1124,0.045
2023-07-17 22:44:16,5,9,1126,0.045
2023-07-17 22:45:16,6,9,1125,0.045
2023-07-17 22:46:16,5,8,1125,0.046
2023-07-17 22:47:17,6,10,1124,0.045
2023-07-17 22:48:17,6,9,1123,0.045
2023-07-17 22:49:17,5,7,1123,0.045
2023-07-17 22:50:16,5,8,1123,0.046
2023-07-17 22:51:16,5,8,1122,0.045
2023-07-17 22:52:16,6,9,1120,0.045
2023-07-17 22:53:16,6,9,1123,0.046
2023-07-17 22:54:17,6,9,1126,0.045
2023-07-17 22:55:17,6,9,1124,0.045
2023-07-17 22:56:17,5,8,1123,0.047
2023-07-17 22:57:17,5,8,1123,0.045
2023-07-17 22:58:16,6,8,1123,0.045
2023-07-17 22:59:16,6,10,1124,0.045
2023-07-17 23:00:16,6,9,1123,0.045
2023-07-17 23:01:17,5,8,1124,0.046
2023-07-17 23:02:17,6,10,1122,0.046
2023-07-17 23:03:17,5,8,1123,0.045
2023-07-17 23:04:17,6,9,1122,0.046
2023-07-17 23:05:16,6,9,1121,0.045
2023-07-17 23:06:16,6,10,1119,0.045
2023-07-17 23:07:16,6,9,1119,0.045
2023-07-17 23:08:16,6,10,1118,0.045
2023-07-17 23:09:17,5,8,1118,0.045
2023-07-17 23:10:17,5,8,1118,0.046
2023-07-17 23:11:17,5,9,1119,0.044
2023-07-17 23:12:17,5,8,1119,0.045
2023-07-17 23:13:16,6,9,1116,0.046
2023-07-17 23:14:16,6,9,1116,0.044
2023-07-17 23:15:16,5,8,1116,0.045
2023-07-17 23:16:17,5,9,1115,0.045
2023-07-17 23:17:17,5,8,1115,0.045
2023-07-17 23:18:17,5,8,1115,0.045
2023-07-17 23:19:17,4,7,1114,0.046
2023-07-17 23:20:16,5,7,1115,0.045
2023-07-17 23:21:16,6,9,1115,0.045
2023-07-17 23:22:16,6,10,1115,0.045
2023-07-17 23:23:17,5,8,1113,0.045
2023-07-17 23:24:17,5,8,1114,0.045
2023-07-17 23:25:17,4,6,1114,0.046
2023-07-17 23:26:17,5,8,1115,0.045
2023-07-17 23:27:17,5,8,1116,0.046
2023-07-17 23:28:16,5,8,1115,0.045
2023-07-17 23:29:16,5,7,1115,0.045
2023-07-17 23:30:17,5,9,1115,0.045
2023-07-17 23:31:17,5,7,1116,0.045
2023-07-17 23:32:17,5,8,1116,0.045
2023-07-17 23:33:17,4,7,1116,0.045
2023-07-17 23:34:17,5,8,1116,0.045
2023-07-17 23:35:16,5,7,1117,0.045
2023-07-17 23:36:16,5,8,1120,0.045
2023-07-17 23:37:17,5,7,1120,0.045
2023-07-17 23:38:17,4,7,1121,0.045
2023-07-17 23:39:17,4,6,1121,0.045
2023-07-17 23:40:17,5,7,1122,0.044
2023-07-17 23:41:17,5,7,1122,0.045
2023-07-17 23:42:17,4,7,1121,0.045
2023-07-17 23:43:16,5,8,1122,0.045
2023-07-17 23:44:16,5,8,1121,0.045
2023-07-17 23:45:17,5,7,1122,0.044
2023-07-17 23:46:17,4,7,1122,0.045
2023-07-17 23:47:17,4,7,1121,0.044
2023-07-17 23:48:17,5,8,1121,0.044
2023-07-17 23:49:17,5,8,1120,0.045
2023-07-17 23:50:16,4,6,1121,0.045
2023-07-17 23:51:16,4,7,1120,0.045
2023-07-17 23:52:17,4,7,1119,0.045
2023-07-17 23:53:17,5,7,1119,0.045
2023-07-17 23:54:17,4,7,1119,0.044
2023-07-17 23:55:17,5,7,1118,0.045
2023-07-17 23:56:17,4,7,1118,0.045
2023-07-17 23:57:17,5,8,1119,0.045
2023-07-17 23:58:16,4,7,1119,0.045
2023-07-17 23:59:17,4,6,1119,0.045
